comment_id,thread,comment,mean_irony,var_irony,std_irony,mean_confidence,var_confidence,std_confidence
35,Wie Jeffrey Epstein offenbar mit Steuern trickste,Der Mann war auch schon vorher ein Monster…aber das geht jetzt endgültig zu weit!!!!,1.0,0.0,0.0,4.666666666666667,0.25000000000000006,0.5
36,Wie Jeffrey Epstein offenbar mit Steuern trickste,"Paradebeispiel für schlechten ""Journalismus""",1.0,0.0,0.0,4.222222222222222,0.19444444444444448,0.4409585518440985
37,Mehr als 600 000 Menschen traten 2025 aus der Kirche aus,Endlich mal gute Nachrichten.,1.3333333333333333,1.0,1.0,3.6666666666666665,0.49999999999999994,0.7071067811865475
38,Mehr als 600 000 Menschen traten 2025 aus der Kirche aus,Netflix ist als nächstes dran …,3.111111111111111,1.1111111111111112,1.0540925533894598,3.5555555555555554,0.2777777777777778,0.5270462766947299
39,Mehr als 600 000 Menschen traten 2025 aus der Kirche aus,"Ich bin zwar nie eingetreten, aber ich würde trotzdem gern austreten.",3.7777777777777777,0.19444444444444442,0.4409585518440984,4.0,0.0,0.0
40,Trump spricht von „Übernahme“ Kubas,Kommen wieder Epstein files? ,1.5555555555555556,0.5277777777777777,0.7264831572567788,3.111111111111111,0.3611111111111113,0.6009252125773318
41,Trump spricht von „Übernahme“ Kubas,"Wie wär’s, wenn er erstmal den Krieg zu Ende bringt, den er gerade erst begonnen hat?",2.111111111111111,1.8611111111111112,1.3642254619787417,3.888888888888889,0.3611111111111111,0.6009252125773316
42,Verdener Schülerzeitung deckt Neonazi-Netz auf – und gewinnt Landespreis,Jede Schülerzeitung ist kompetenter als die deutsche Polizei.,4.111111111111111,0.11111111111111112,0.33333333333333337,4.111111111111111,0.1111111111111111,0.3333333333333333
43,Immer weniger Demenzdiagnosen in Deutschland,Es gibt auch noch positive Nachrichten?,1.1111111111111112,0.1111111111111111,0.3333333333333333,3.2222222222222223,0.4444444444444445,0.6666666666666667
44,Längere Werbung auf Youtube lässt sich nicht überspringen,"Immer wenn ich wieder auf dem mobilen Gerät versuche YT zu schauen, merke ich erst wie unerträglich das mittlerweile ist.",1.0,0.0,0.0,4.222222222222222,0.19444444444444473,0.44095855184409877
45, Längere Werbung auf Youtube lässt sich nicht überspringen,Und irgendwann gibs im premium youtube auch Werbung xD,4.0,0.25,0.5,4.111111111111111,0.11111111111111112,0.33333333333333337
46,USA laut Studie keine liberale Demokratie mehr: https://orf.at/stories/3424095/,Vermutlich hat die Redaktion jetzt eine Einreisesperre,3.2222222222222223,0.1944444444444445,0.4409585518440985,3.888888888888889,0.11111111111111116,0.3333333333333334
47,USA laut Studie keine liberale Demokratie mehr: https://orf.at/stories/3424095/,Ach wirklich? Man male mich überrascht.,3.888888888888889,0.3611111111111111,0.6009252125773316,4.0,0.0,0.0
48,USA laut Studie keine liberale Demokratie mehr: https://orf.at/stories/3424095/,Die finden aber auch echt alles raus.,2.7777777777777777,0.6944444444444444,0.8333333333333334,3.2222222222222223,0.19444444444444436,0.4409585518440983
49,EuGH: Kirchenaustritt allein reicht nicht für Kündigung,Richtig und wichtig. Kirchenrecht ist eh oft fragwürdig.,1.0,0.0,0.0,4.444444444444445,0.2777777777777778,0.5270462766947299
50,"Psychotherapie: Wer hier kürzt, produziert mehr Krankheit und Leid","Wieso? Die Therapie findet jetzt doch im Jobcenter beim Betreuer statt. Die sagen einem dass man doch nicht psychisch krank ist und nur so tut, und zack ist man geheilt.",4.222222222222222,0.1944444444444445,0.4409585518440985,4.222222222222222,0.1944444444444445,0.4409585518440985
51,"Psychotherapie: Wer hier kürzt, produziert mehr Krankheit und Leid","Ja, aber ihr müsst das einfach durch die Wirtschaftskompetenzbrille der Union betrachten. Wenn man das jetzt kürzt, gibts auch weniger Diagnosen, die das Jobcenter anzweifeln muss. Was wir dadurch an Verwaltungskosten sparen werden - so große Zahlen gibts garnicht .....",4.0,0.0,0.0,4.0,0.0,0.0
52,"Psychotherapie: Wer hier kürzt, produziert mehr Krankheit und Leid","Sehen Sie demnächst in diesem Theater: ""Oh nein, wo kommen denn die ganzen Obdachlosen her?""",3.888888888888889,0.11111111111111116,0.3333333333333334,4.0,0.0,0.0
53,Wehrdienst: Deutlich mehr Menschen bewerben sich bei der Bundeswehr,"Wenn der Arbeitsmarkt schwächelt, steigt die Attraktivität von sicheren Arbeitgebern. Ganz normale und nachvollziehbare Entwicklung eigentlich.",1.1111111111111112,0.11111111111111112,0.33333333333333337,3.7777777777777777,0.1944444444444445,0.4409585518440985
54,Wehrdienst: Deutlich mehr Menschen bewerben sich bei der Bundeswehr,"Also sollten wir schleunigst den Wehrdienst wieder einführen, weil freiwilligkeit offensichtlich nicht funktioniert, wenn die Anreize stimmen. Zwang ist der beste weg",1.0,0.0,0.0,4.111111111111111,0.3611111111111114,0.6009252125773318
55,EU-Einigung scheitert: Freiwillige 'Chatkontrolle' endet,Bis zum nächsten Versuch.,1.7777777777777777,1.1944444444444444,1.092906420717,3.3333333333333335,0.24999999999999997,0.49999999999999994
56,EU-Einigung scheitert: Freiwillige 'Chatkontrolle' endet,Für heute?,1.1111111111111112,0.1111111111111111,0.3333333333333333,3.6666666666666665,0.25,0.5
57,EU-Einigung scheitert: Freiwillige 'Chatkontrolle' endet,"Superheld Spongebob steht vor Berg und sagt ""Soll ich nochmal?"".png Fischbürger zu altem Fischbürger ""Wir oft müssen wir dir diese Lektion noch erteilen alter Mann!?"".jpg",3.5555555555555554,1.0277777777777777,1.0137937550497031,3.7777777777777777,0.1944444444444444,0.4409585518440984
58,Investitionen - Auch aus der CDU kommen Forderungen nach Aufklärungen über Verwendung des Sondervermögens,Da kann Reiche gleich die nächste Arbeitsgruppe gründen um das ganze zu veschleppen,4.0,0.0,0.0,4.0,0.0,0.0
59,Verschwörungs-Demo in Berlin: Xavier Naidoo singt „Dieser Weg“ – deutlich weniger Teilnehmende als angekündigt,Gab's da auch embryonal gewürzte Currywurst mit Pommes?,2.111111111111111,1.6111111111111112,1.2692955176439846,3.2222222222222223,0.1944444444444444,0.4409585518440984
60,Verschwörungs-Demo in Berlin: Xavier Naidoo singt „Dieser Weg“ – deutlich weniger Teilnehmende als angekündigt,Dieser Weg ist peinlich und leer.,1.0,0.0,0.0,4.111111111111111,0.36111111111111105,0.6009252125773314
