comment_id,thread,comment,mean_irony,var_irony,std_irony,mean_confidence,var_confidence,std_confidence
32,VW gerettet! Konzern feuert alle Arbeiter und behält nur noch den Vorstand,"Manchmal habe ich das Gefühl, dass bestimmte Vorstände wirklich so denken",1.4444444444444444,0.2777777777777778,0.5270462766947299,3.888888888888889,0.6111111111111112,0.7817359599705717
33,VW gerettet! Konzern feuert alle Arbeiter und behält nur noch den Vorstand,"Unironisch könnte man viele Konzerne retten, wenn man einfach den Vorstand rauswerfen würde.",2.6666666666666665,2.0,1.4142135623730951,3.7777777777777777,0.6944444444444444,0.8333333333333334
34,Wie Jeffrey Epstein offenbar mit Steuern trickste,Manchmal machen auch die besten Menschen wohl mal einen Fehler.,4.333333333333333,0.75,0.8660254037844386,4.111111111111111,0.861111111111111,0.927960727138337
35,Wie Jeffrey Epstein offenbar mit Steuern trickste,"Der Mann war auch schon vorher ein Monster, aber das geht jetzt endgültig zu weit!",3.2222222222222223,2.4444444444444446,1.5634719199411433,4.222222222222222,0.9444444444444444,0.97182531580755
36,Wie Jeffrey Epstein offenbar mit Steuern trickste,Paradebeispiel für schlechten Journalismus,1.7777777777777777,0.9444444444444444,0.97182531580755,3.111111111111111,1.3611111111111112,1.1666666666666667
37,Mehr als 600 000 Menschen traten 2025 aus der Kirche aus,Endlich mal gute Nachrichten.,3.888888888888889,2.361111111111111,1.536590742882148,4.222222222222222,0.9444444444444445,0.9718253158075502
38,Mehr als 600 000 Menschen traten 2025 aus der Kirche aus,Netflix ist als nächstes dran ...,4.0,1.0,1.0,3.888888888888889,0.8611111111111112,0.927960727138337
39,Mehr als 600 000 Menschen traten 2025 aus der Kirche aus,"Ich bin zwar nie eingetreten, aber ich würde trotzdem gern austreten.",3.6666666666666665,2.5,1.5811388300841898,4.222222222222222,0.6944444444444444,0.8333333333333334
40,Trump spricht von Übernahme Kubas,Kommen wieder Epstein files?,3.3333333333333335,2.25,1.5,4.111111111111111,0.861111111111111,0.927960727138337
41,Trump spricht von Übernahme Kubas,"Wie wärs, wenn er erstmal den Krieg zu Ende bringt, den er gerade erst begonnen hat?",2.2222222222222223,1.1944444444444444,1.092906420717,4.111111111111111,0.3611111111111111,0.6009252125773316
42,Verdener Schülerzeitung deckt Neonazi-Netz auf und gewinnt Landespreis,Jede Schülerzeitung ist kompetenter als die deutsche Polizei.,3.2222222222222223,1.9444444444444446,1.3944333775567928,3.888888888888889,0.6111111111111112,0.7817359599705717
43,Immer weniger Demenzdiagnosen in Deutschland,Es gibt auch noch positive Nachrichten?,3.0,3.25,1.8027756377319946,3.4444444444444446,2.2777777777777777,1.509230856356236
44,Längere Werbung auf Youtube lässt sich nicht überspringen,"Immer wenn ich wieder auf dem mobilen Gerät versuche YT zu schauen, merke ich erst wie unerträglich das mittlerweile ist.",1.5555555555555556,1.277777777777778,1.1303883305208782,4.222222222222222,0.6944444444444444,0.8333333333333334
45,Längere Werbung auf Youtube lässt sich nicht überspringen,Und irgendwann gibts im premium youtube auch Werbung xD,3.111111111111111,2.111111111111111,1.4529663145135578,3.6666666666666665,1.7500000000000002,1.3228756555322954
46,USA laut Studie keine liberale Demokratie mehr,Vermutlich hat die Redaktion jetzt eine Einreisesperre,3.888888888888889,1.3611111111111112,1.1666666666666667,4.111111111111111,0.861111111111111,0.927960727138337
47,USA laut Studie keine liberale Demokratie mehr,Ach wirklich? Man male mich überrascht.,4.444444444444445,0.7777777777777777,0.8819171036881968,3.888888888888889,0.8611111111111112,0.927960727138337
48,USA laut Studie keine liberale Demokratie mehr,Die finden aber auch echt alles raus.,4.444444444444445,0.5277777777777777,0.7264831572567788,4.222222222222222,0.6944444444444444,0.8333333333333334
49,EuGH: Kirchenaustritt allein reicht nicht für Kündigung,Richtig und wichtig. Kirchenrecht ist eh oft fragwürdig.,1.7777777777777777,0.6944444444444444,0.8333333333333334,3.888888888888889,0.6111111111111112,0.7817359599705717
50,"Psychotherapie: Wer hier kürzt, produziert mehr Krankheit und Leid","Wieso? Die Therapie findet jetzt doch im Jobcenter beim Betreuer statt. Die sagen einem dass man doch nicht psychisch krank ist und nur so tut, und zack ist man geheilt.",4.111111111111111,1.1111111111111112,1.0540925533894598,4.333333333333333,0.75,0.8660254037844386
51,"Psychotherapie: Wer hier kürzt, produziert mehr Krankheit und Leid","Ja, aber ihr müsst das einfach durch die Wirtschaftskompetenzbrille der Union betrachten. Wenn man das jetzt kürzt, gibts auch weniger Diagnosen, die das Jobcenter anzweifeln muss.",3.6666666666666665,1.0,1.0,3.6666666666666665,0.75,0.8660254037844386
52,"Psychotherapie: Wer hier kürzt, produziert mehr Krankheit und Leid","Sehen Sie demnächst in diesem Theater: Oh nein, wo kommen denn die ganzen Obdachlosen her?",3.6666666666666665,2.0,1.4142135623730951,4.0,0.5,0.7071067811865476
53,Wehrdienst: Deutlich mehr Menschen bewerben sich bei der Bundeswehr,"Wenn der Arbeitsmarkt schwächelt, steigt die Attraktivität von sicheren Arbeitgebern. Ganz normale und nachvollziehbare Entwicklung eigentlich.",1.6666666666666667,0.7500000000000001,0.8660254037844387,3.888888888888889,1.1111111111111112,1.0540925533894598
54,Wehrdienst: Deutlich mehr Menschen bewerben sich bei der Bundeswehr,"Also sollten wir schleunigst den Wehrdienst wieder einführen, weil Freiwilligkeit offensichtlich nicht funktioniert, wenn die Anreize stimmen. Zwang ist der beste Weg",3.7777777777777777,1.4444444444444444,1.2018504251546631,3.888888888888889,0.6111111111111112,0.7817359599705717
55,EU-Einigung scheitert: Freiwillige Chatkontrolle endet,Bis zum nächsten Versuch.,3.4444444444444446,1.5277777777777777,1.2360330811826103,3.6666666666666665,1.5000000000000002,1.2247448713915892
56,EU-Einigung scheitert: Freiwillige Chatkontrolle endet,Für heute?,4.444444444444445,0.5277777777777777,0.7264831572567788,4.222222222222222,0.9444444444444445,0.9718253158075502
57,EU-Einigung scheitert: Freiwillige Chatkontrolle endet,Soll ich nochmal?,4.222222222222222,1.1944444444444446,1.0929064207170003,3.7777777777777777,2.194444444444444,1.4813657362192647
58,CDU fordert Aufklärung über Verwendung des Sondervermögens,Da kann Reiche gleich die nächste Arbeitsgruppe gründen um das ganze zu verschleppen,3.6666666666666665,0.25,0.5,3.3333333333333335,0.75,0.8660254037844386
59,Verschwörungs-Demo in Berlin: Xavier Naidoo singt - deutlich weniger Teilnehmende als angekündigt,Gabs da auch embryonal gewürzte Currywurst mit Pommes?,4.777777777777778,0.4444444444444445,0.6666666666666667,4.666666666666667,0.25,0.5
60,Verschwörungs-Demo in Berlin: Xavier Naidoo singt - deutlich weniger Teilnehmende als angekündigt,Dieser Weg ist peinlich und leer.,3.5555555555555554,2.5277777777777777,1.5898986690282426,4.0,1.25,1.118033988749895
